Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,Travel_Rarely,1568,Sales,16,3,Medical,1,2109,1,Female,92,2,1,Sales Representative,4,Single,5725,18581,0,Y,No,5,4,1,80,0,6,6,2,0,0,0,0
40,Non-Travel,440,Research & Development,6,3,Medical,1,2110,1,Male,42,3,2,Laboratory Technician,1,Married,3011,6672,1,Y,No,21,5,1,80,0,22,3,3,0,0,0,0
35,Travel_Rarely,1510,Research & Development,3,3,Life Sciences,1,2111,2,Male,76,3,2,Research Scientist,1,Single,5155,2283,1,Y,No,5,5,2,80,1,11,2,2,0,0,0,0
27,Travel_Rarely,1012,Research & Development,18,3,Medical,1,2112,1,Male,106,1,3,Research Director,1,Divorced,20727,20488,1,Y,Yes,14,2,1,80,0,8,8,3,0,0,0,0
57,Travel_Rarely,740,Sales,2,3,Technical Degree,1,2113,2,Female,39,2,3,Sales Executive,2,Divorced,19886,21001,1,Y,Yes,23,2,4,80,1,14,4,3,0,0,0,0
56,Non-Travel,1648,Research & Development,42,4,Medical,1,2114,1,Female,48,1,4,Manager,1,Married,7160,3924,2,Y,No,17,2,1,80,0,22,2,0,0,0,0,0
33,Travel_Rarely,1052,Human Resources,2,2,Human Resources,1,2115,2,Male,57,3,4,Manager,1,Married,5479,21569,0,Y,No,5,2,3,80,1,4,2,1,0,0,0,0
46,Travel_Rarely,1236,Research & Development,4,3,Medical,1,2116,1,Male,63,2,5,Healthcare Representative,2,Married,7830,14600,4,Y,No,17,3,1,80,0,10,1,3,0,0,0,0
47,Travel_Rarely,1352,Sales,1,3,Life Sciences,1,2117,2,Female,33,1,2,Sales Executive,3,Single,4721,17757,5,Y,No,17,3,4,80,0,29,6,2,0,0,0,0
27,Travel_Rarely,440,Research & Development,1,1,Life Sciences,1,2118,3,Female,60,3,1,Research Scientist,2,Married,2267,22539,1,Y,No,5,4,3,80,0,6,3,4,0,0,0,0
43,Non-Travel,1395,Sales,29,1,Marketing,1,2119,4,Female,49,2,2,Sales Executive,1,Divorced,6197,15320,2,Y,No,23,2,4,80,0,20,5,3,0,0,0,0
47,Travel_Rarely,891,Sales,3,4,Medical,1,2120,2,Male,48,4,2,Sales Executive,5,Married,16792,17491,6,Y,Yes,5,2,2,80,1,27,4,2,0,0,0,0
36,Travel_Rarely,420,Research & Development,2,2,Life Sciences,1,2121,1,Male,68,3,4,Research Director,4,Married,2824,12043,3,Y,No,23,2,1,80,0,17,6,3,0,0,0,0
43,Travel_Rarely,1315,Research & Development,3,4,Life Sciences,1,2122,1,Female,92,3,5,Manufacturing Director,5,Married,2425,5700,6,Y,Yes,11,2,1,80,0,19,5,3,0,0,0,0
39,Travel_Rarely,970,Research & Development,2,2,Medical,1,2123,3,Male,53,5,4,Manager,1,Married,8046,20740,1,Y,Yes,5,2,1,80,1,11,2,1,0,0,0,0
52,Travel_Frequently,1271,Research & Development,5,2,Medical,1,2124,3,Female,34,2,1,Laboratory Technician,4,Married,2458,20208,3,Y,No,14,2,2,80,2,22,5,3,0,0,0,0
39,Non-Travel,1434,Human Resources,10,3,Human Resources,1,2125,2,Female,64,4,5,Manager,4,Divorced,2251,2759,0,Y,No,11,2,4,80,1,8,0,4,0,0,0,0
50,Travel_Frequently,1505,Sales,5,4,Life Sciences,1,2126,4,Female,80,3,2,Manager,4,Divorced,2801,31710,1,Y,No,5,3,5,80,1,11,5,2,0,0,0,0
42,Travel_Rarely,222,Research & Development,28,5,Technical Degree,1,2127,4,Female,50,3,2,Laboratory Technician,1,Married,14459,10481,2,Y,No,17,3,1,80,1,8,4,3,0,0,0,0
25,Travel_Rarely,192,Sales,1,1,Marketing,1,2128,2,Female,32,3,1,Sales Representative,4,Married,2991,7747,1,Y,No,23,5,1,80,1,2,4,2,0,0,0,0
31,Travel_Frequently,291,Research & Development,9,4,Medical,1,2129,2,Male,102,3,4,Healthcare Representative,2,Married,4452,13775,1,Y,Yes,5,3,2,80,1,13,3,3,0,0,0,0
31,Travel_Rarely,1420,Sales,10,2,Medical,1,2130,1,Female,78,3,2,Sales Executive,4,Divorced,3260,34516,1,Y,Yes,14,4,2,80,0,11,5,3,0,0,0,0
29,Travel_Rarely,1501,Sales,1,3,Medical,1,2131,4,Male,38,4,1,Sales Representative,3,Single,7055,4784,1,Y,Yes,5,2,2,80,0,6,3,3,0,0,0,0
54,Travel_Frequently,1028,Sales,5,1,Medical,1,2132,4,Male,97,3,2,Sales Executive,1,Married,4638,16230,4,Y,No,14,2,3,80,0,28,1,3,0,0,0,0
56,Travel_Rarely,622,Research & Development,2,3,Medical,1,2133,2,Male,62,3,1,Research Scientist,1,Divorced,2165,20353,0,Y,No,5,4,1,80,1,5,5,2,0,0,0,0
41,Travel_Rarely,508,Research & Development,8,2,Life Sciences,1,2134,1,Female,61,3,2,Manufacturing Director,2,Divorced,5452,23290,9,Y,No,5,3,2,80,3,6,4,1,0,0,0,0
48,Travel_Rarely,493,Human Resources,4,4,Medical,1,2135,5,Male,92,3,1,Human Resources,1,Divorced,8342,21943,9,Y,No,15,4,2,80,0,29,0,3,0,0,0,0
32,Travel_Rarely,804,Sales,14,3,Medical,1,2136,1,Male,56,3,3,Manager,1,Married,4689,9804,0,Y,No,5,3,3,80,1,4,3,2,0,0,0,0
41,Non-Travel,1365,Research & Development,2,4,Medical,1,2137,1,Female,100,1,4,Manufacturing Director,1,Divorced,7120,17505,2,Y,No,14,2,4,80,1,16,5,4,0,0,0,0
51,Travel_Rarely,1312,Research & Development,1,3,Technical Degree,1,2138,4,Male,66,1,2,Manufacturing Director,3,Married,21612,2974,4,Y,Yes,14,3,3,80,1,17,6,4,0,0,0,0
52,Travel_Rarely,1284,Sales,1,1,Life Sciences,1,2139,4,Male,53,3,2,Sales Executive,5,Married,21769,19572,0,Y,Yes,5,2,5,80,0,12,3,3,0,0,0,0
27,Travel_Rarely,520,Research & Development,3,2,Medical,1,2140,5,Female,44,2,1,Research Scientist,4,Divorced,3413,7205,1,Y,No,15,4,1,80,0,6,2,3,0,0,0,0
59,Travel_Rarely,169,Research & Development,2,2,Medical,1,2141,4,Female,44,0,2,Laboratory Technician,4,Married,15806,16245,3,Y,No,5,2,1,80,1,33,5,3,0,0,0,0
48,Non-Travel,583,Research & Development,8,3,Medical,1,2142,5,Female,100,1,2,Manufacturing Director,1,Single,14380,26376,1,Y,No,20,4,4,80,1,10,3,3,0,0,0,0
43,Travel_Rarely,924,Research & Development,2,4,Medical,1,2143,4,Female,78,3,1,Laboratory Technician,3,Married,2621,6670,2,Y,Yes,5,2,4,80,0,17,1,4,0,0,0,0
43,Travel_Rarely,1953,Research & Development,4,2,Life Sciences,1,2144,2,Male,67,2,1,Research Scientist,2,Divorced,6271,26177,7,Y,Yes,5,3,5,80,0,10,3,1,0,0,0,0
34,Travel_Rarely,1452,Research & Development,16,5,Medical,1,2145,1,Male,98,1,3,Research Director,1,Single,2973,23807,6,Y,No,17,4,1,80,1,9,5,2,0,0,0,0
28,Travel_Rarely,498,Sales,23,4,Life Sciences,1,2146,4,Female,88,3,4,Manager,2,Married,4009,23052,1,Y,Yes,15,2,4,80,1,2,5,1,0,0,0,0
43,Travel_Rarely,747,Research & Development,10,4,Medical,1,2147,2,Female,70,4,3,Research Director,5,Divorced,2257,6393,9,Y,No,7,3,4,80,0,19,6,1,0,0,0,0
39,Travel_Rarely,754,Sales,1,2,Life Sciences,1,2148,2,Male,94,1,4,Sales Executive,1,Divorced,20801,25821,5,Y,No,15,3,3,80,1,7,5,3,0,0,0,0
54,Travel_Rarely,678,Research & Development,8,4,Medical,1,2149,1,Male,61,3,1,Laboratory Technician,2,Divorced,15169,22866,4,Y,Yes,15,2,4,80,0,27,2,1,0,0,0,0
27,Travel_Frequently,1418,Research & Development,5,5,Medical,1,2150,5,Male,92,1,5,Manager,1,Married,9486,26598,1,Y,No,14,3,5,80,1,7,0,3,0,0,0,0
37,Travel_Rarely,930,Research & Development,4,3,Life Sciences,1,2151,2,Male,54,3,1,Research Scientist,1,Married,4521,5120,1,Y,No,17,4,2,80,1,8,6,4,0,0,0,0
46,Travel_Rarely,641,Research & Development,22,2,Technical Degree,1,2152,4,Male,63,2,1,Laboratory Technician,1,Married,12154,7673,1,Y,No,23,4,4,80,0,16,3,4,0,0,0,0
28,Travel_Rarely,1639,Research & Development,9,4,Medical,1,2153,1,Female,64,4,2,Healthcare Representative,1,Married,2324,31493,0,Y,No,5,2,1,80,3,5,5,2,0,0,0,0
47,Non-Travel,312,Research & Development,1,3,Life Sciences,1,2154,5,Male,61,1,1,Laboratory Technician,4,Divorced,7152,19153,2,Y,No,5,2,4,80,3,26,6,3,0,0,0,0
47,Travel_Rarely,235,Sales,6,2,Life Sciences,1,2155,2,Male,109,1,4,Manager,3,Divorced,6726,16082,3,Y,Yes,14,3,2,80,1,13,5,2,0,0,0,0
42,Travel_Frequently,1030,Research & Development,4,2,Medical,1,2156,4,Male,49,3,5,Healthcare Representative,2,Divorced,17539,17547,3,Y,No,15,3,5,80,0,24,6,3,0,0,0,0
53,Travel_Rarely,979,Research & Development,33,3,Technical Degree,1,2157,1,Female,45,2,3,Manufacturing Director,3,Married,7093,4254,1,Y,No,17,3,2,80,0,35,4,3,0,0,0,0
28,Travel_Rarely,1954,Research & Development,1,2,Medical,1,2158,1,Female,116,2,5,Research Director,1,Single,14015,20779,3,Y,Yes,7,2,4,80,1,9,2,3,0,0,0,0
35,Travel_Rarely,1072,Sales,1,3,Life Sciences,1,2159,2,Female,102,2,2,Sales Executive,4,Single,12280,2824,0,Y,No,5,3,4,80,1,5,3,1,0,0,0,0
33,Travel_Rarely,309,Human Resources,1,3,Life Sciences,1,2160,4,Male,90,2,2,Human Resources,4,Single,5676,10697,6,Y,Yes,5,3,4,80,1,6,5,2,0,0,0,0
39,Travel_Rarely,1014,Research & Development,16,4,Other,1,2161,2,Male,105,1,5,Manager,3,Married,16993,24836,7,Y,Yes,5,3,1,80,2,20,2,1,0,0,0,0
50,Travel_Rarely,1901,Research & Development,5,4,Technical Degree,1,2162,1,Male,134,2,1,Research Scientist,1,Single,6361,4115,9,Y,No,20,4,4,80,1,23,3,3,0,0,0,0
48,Travel_Rarely,595,Sales,6,3,Life Sciences,1,2163,4,Female,68,1,2,Sales Executive,1,Married,2717,10470,1,Y,No,5,3,5,80,0,27,4,3,0,0,0,0
32,Non-Travel,405,Research & Development,3,1,Life Sciences,1,2164,4,Male,93,3,2,Healthcare Representative,1,Single,5145,2721,4,Y,Yes,5,2,4,80,0,11,4,2,0,0,0,0
43,Travel_Rarely,380,Research & Development,2,4,Other,1,2165,1,Male,46,4,2,Healthcare Representative,1,Married,4614,4414,0,Y,Yes,17,3,5,80,0,22,-1,1,0,0,0,0
45,Travel_Rarely,397,Research & Development,1,3,Medical,1,2166,5,Male,30,1,1,Research Scientist,1,Married,15167,25258,4,Y,No,15,3,1,80,2,11,3,3,0,0,0,0
42,Travel_Frequently,1284,Sales,9,4,Marketing,1,2167,3,Female,84,1,3,Sales Executive,4,Married,2945,3529,1,Y,Yes,23,4,1,80,0,20,4,2,0,0,0,0
27,Travel_Rarely,1166,Research & Development,7,3,Life Sciences,1,2168,1,Male,49,4,2,Healthcare Representative,4,Married,4858,24222,0,Y,Yes,23,5,1,80,0,9,0,3,0,0,0,0
49,Travel_Rarely,259,Research & Development,20,1,Medical,1,2169,2,Male,36,2,4,Manager,0,Married,10630,16750,4,Y,No,5,3,2,80,0,14,6,3,0,0,0,0
28,Travel_Rarely,1355,Sales,1,2,Marketing,1,2170,1,Male,44,4,2,Sales Executive,1,Married,17724,22983,0,Y,Yes,17,3,1,80,2,7,2,3,0,0,0,0
30,Travel_Rarely,900,Sales,21,4,Marketing,1,2171,2,Female,44,1,3,Sales Executive,5,Single,4006,6121,1,Y,Yes,17,2,2,80,1,6,0,3,0,0,0,0
32,Travel_Rarely,691,Research & Development,10,3,Technical Degree,1,2172,1,Female,48,2,2,Research Scientist,1,Married,4928,3107,2,Y,Yes,17,4,4,80,1,10,4,3,0,0,0,0
35,Non-Travel,1200,Sales,17,4,Marketing,1,2173,2,Male,99,3,2,Sales Executive,1,Married,15919,19591,1,Y,Yes,5,2,4,80,1,6,1,3,0,0,0,0
49,Travel_Rarely,449,Research & Development,20,3,Life Sciences,1,2174,1,Male,88,1,1,Research Scientist,4,Single,5327,23076,4,Y,No,14,4,1,80,2,30,3,3,0,0,0,0
35,Travel_Rarely,1510,Research & Development,3,4,Technical Degree,1,2175,1,Female,62,1,4,Research Director,1,Divorced,11034,11152,1,Y,No,21,4,5,80,1,11,0,3,0,0,0,0
34,Travel_Rarely,100,Research & Development,10,4,Medical,1,2176,5,Female,63,3,1,Laboratory Technician,5,Married,10751,16283,1,Y,No,17,4,4,80,2,6,3,4,0,0,0,0
26,Travel_Rarely,739,Research & Development,21,4,Medical,1,2177,3,Male,77,1,2,Laboratory Technician,5,Divorced,21541,7658,1,Y,No,11,3,3,80,0,7,6,3,0,0,0,0
36,Non-Travel,836,Research & Development,14,3,Medical,1,2178,1,Female,89,3,3,Healthcare Representative,4,Divorced,5018,4068,0,Y,No,5,2,1,80,0,7,1,1,0,0,0,0
53,Travel_Rarely,957,Research & Development,7,4,Medical,1,2179,4,Female,80,3,1,Research Scientist,5,Divorced,4273,4281,2,Y,No,5,3,4,80,0,25,4,2,0,0,0,0
40,Travel_Rarely,974,Research & Development,6,3,Life Sciences,1,2180,1,Female,39,3,2,Healthcare Representative,2,Single,3123,22871,6,Y,Yes,17,3,5,80,0,11,7,3,0,0,0,0
31,Travel_Rarely,176,Human Resources,16,4,Medical,1,2181,1,Male,56,4,1,Human Resources,5,Married,10439,6595,8,Y,No,5,3,3,80,1,5,5,3,0,0,0,0
28,Travel_Rarely,516,Research & Development,1,1,Life Sciences,1,2182,1,Male,39,1,3,Research Director,5,Married,20138,15839,1,Y,No,17,4,5,80,3,7,6,2,0,0,0,0
31,Travel_Rarely,299,Research & Development,28,3,Technical Degree,1,2183,4,Female,90,3,2,Laboratory Technician,3,Divorced,5700,18366,0,Y,No,17,4,4,80,2,7,6,4,0,0,0,0
26,Travel_Rarely,652,Research & Development,24,1,Life Sciences,1,2184,1,Female,33,1,5,Manufacturing Director,3,Single,19384,10588,0,Y,No,15,2,1,80,0,6,4,1,0,0,0,0
43,Travel_Rarely,695,Sales,2,3,Technical Degree,1,2185,1,Male,78,3,4,Sales Executive,4,Married,6203,9265,5,Y,No,5,2,5,80,0,24,6,3,0,0,0,0
60,Travel_Rarely,1399,Research & Development,2,3,Medical,1,2186,3,Male,41,2,5,Research Director,2,Single,12346,10181,3,Y,No,5,2,3,80,0,31,2,3,0,0,0,0
36,Travel_Rarely,978,Sales,26,3,Technical Degree,1,2187,4,Male,76,3,1,Sales Representative,3,Single,3225,4907,1,Y,No,15,3,4,80,1,11,3,2,0,0,0,0
24,Travel_Frequently,1068,Research & Development,14,4,Life Sciences,1,2188,4,Male,116,2,3,Healthcare Representative,1,Divorced,2115,11624,1,Y,No,5,4,1,80,0,2,6,3,0,0,0,0
41,Travel_Rarely,490,Research & Development,12,4,Life Sciences,1,2189,2,Female,61,3,2,Manufacturing Director,3,Married,22274,20300,0,Y,No,14,2,4,80,0,6,5,3,0,0,0,0
20,Travel_Rarely,618,Research & Development,3,2,Life Sciences,1,2190,3,Female,70,3,1,Research Scientist,1,Single,6030,20648,1,Y,Yes,14,4,4,80,0,2,5,3,0,0,0,0
33,Travel_Frequently,585,Research & Development,1,2,Other,1,2191,2,Male,101,4,2,Healthcare Representative,1,Divorced,4784,14225,4,Y,No,15,3,4,80,1,10,4,3,0,0,0,0
27,Travel_Rarely,836,Research & Development,2,4,Life Sciences,1,2192,1,Female,54,3,1,Laboratory Technician,1,Married,10098,16452,5,Y,Yes,17,2,3,80,1,9,8,1,0,0,0,0
37,Non-Travel,641,Research & Development,19,4,Medical,1,2193,1,Male,51,3,2,Manufacturing Director,2,Divorced,6230,5327,2,Y,No,15,4,4,80,0,14,3,3,0,0,0,0
39,Travel_Rarely,700,Research & Development,12,1,Life Sciences,1,2194,2,Female,52,1,1,Research Scientist,2,Divorced,2709,29191,1,Y,No,5,3,1,80,1,11,4,3,0,0,0,0
25,Travel_Frequently,1001,Research & Development,10,2,Life Sciences,1,2195,1,Male,60,3,2,Research Scientist,4,Single,6078,20330,0,Y,Yes,21,2,4,80,1,4,2,3,0,0,0,0
28,Travel_Rarely,813,Research & Development,8,3,Life Sciences,1,2196,1,Male,34,3,2,Manufacturing Director,1,Single,3291,3906,0,Y,Yes,17,3,1,80,0,7,6,4,0,0,0,0
35,Non-Travel,851,Research & Development,1,2,Life Sciences,1,2197,1,Female,97,4,2,Healthcare Representative,4,Single,7751,23234,0,Y,No,15,3,2,80,1,3,-1,3,0,0,0,0
34,Travel_Frequently,739,Research & Development,8,1,Medical,1,2198,1,Female,59,2,1,Research Scientist,4,Married,22548,23255,4,Y,No,23,2,4,80,3,11,2,2,0,0,0,0
24,Travel_Frequently,1133,Research & Development,11,3,Technical Degree,1,2199,4,Male,50,3,2,Manufacturing Director,4,Married,18916,31338,1,Y,No,20,5,1,80,0,6,0,3,0,0,0,0
37,Travel_Rarely,871,Research & Development,14,4,Life Sciences,1,2200,5,Female,36,2,3,Manager,1,Single,3037,3831,3,Y,No,5,5,1,80,3,6,1,1,0,0,0,0
33,Travel_Rarely,105,Sales,2,4,Life Sciences,1,2201,4,Female,52,4,4,Sales Executive,2,Single,18376,2193,3,Y,No,5,3,1,80,2,11,6,3,0,0,0,0
58,Travel_Rarely,1287,Research & Development,19,4,Technical Degree,1,2202,1,Female,113,1,3,Healthcare Representative,1,Married,5900,7612,0,Y,Yes,23,5,4,80,0,14,6,2,0,0,0,0
31,Travel_Rarely,206,Research & Development,3,3,Medical,1,2203,5,Female,97,4,3,Research Director,4,Single,3014,21002,0,Y,Yes,5,2,3,80,2,11,7,3,0,0,0,0
30,Travel_Frequently,890,Research & Development,1,3,Medical,1,2204,2,Male,85,2,2,Manufacturing Director,3,Married,10773,7310,3,Y,Yes,15,4,4,80,0,12,-1,2,0,0,0,0
60,Non-Travel,329,Sales,2,3,Medical,1,2205,1,Male,56,1,2,Sales Executive,1,Divorced,2760,31772,4,Y,Yes,5,2,1,80,0,13,5,3,0,0,0,0
35,Travel_Rarely,784,Research & Development,6,2,Medical,1,2206,2,Female,101,3,1,Research Scientist,3,Married,2870,7316,9,Y,No,5,4,4,80,1,10,4,4,0,0,0,0
55,Travel_Rarely,1181,Sales,11,4,Medical,1,2207,4,Male,50,2,2,Sales Executive,1,Single,5854,6060,3,Y,Yes,14,2,1,80,1,37,-1,4,0,0,0,0
38,Travel_Rarely,1224,Research & Development,16,4,Other,1,2208,4,Female,91,4,5,Manager,4,Divorced,21828,13583,2,Y,Yes,20,5,4,80,3,18,2,3,0,0,0,0
37,Travel_Rarely,915,Research & Development,8,4,Technical Degree,1,2209,1,Male,75,3,3,Healthcare Representative,1,Married,4351,16827,8,Y,No,5,3,1,80,1,17,7,1,0,0,0,0
38,Travel_Rarely,324,Research & Development,28,4,Other,1,2210,2,Female,55,3,5,Manager,4,Married,4418,10233,1,Y,No,5,2,5,80,1,17,7,0,0,0,0,0
36,Travel_Rarely,987,Research & Development,8,3,Medical,1,2211,0,Female,71,3,3,Research Director,4,Single,10971,7472,1,Y,No,5,3,1,80,0,3,5,4,0,0,0,0
29,Travel_Frequently,1020,Sales,12,3,Life Sciences,1,2212,4,Male,67,3,2,Sales Executive,4,Married,8287,12902,0,Y,No,23,5,4,80,1,6,3,2,0,0,0,0
34,Travel_Frequently,1137,Research & Development,2,4,Medical,1,2213,4,Male,95,3,4,Manager,4,Divorced,12106,9882,1,Y,No,5,2,4,80,1,15,5,2,0,0,0,0
38,Travel_Rarely,433,Research & Development,32,3,Medical,1,2214,2,Female,101,4,2,Research Scientist,1,Married,19333,21443,7,Y,No,17,2,2,80,2,9,2,2,0,0,0,0
34,Travel_Rarely,873,Sales,1,4,Life Sciences,1,2215,4,Female,74,3,2,Sales Executive,2,Divorced,7696,2774,3,Y,No,17,2,5,80,0,8,5,1,0,0,0,0
44,Travel_Rarely,1439,Research & Development,29,2,Life Sciences,1,2216,1,Female,48,2,1,Laboratory Technician,1,Married,22570,19298,5,Y,No,5,5,4,80,0,9,3,3,0,0,0,0
43,Travel_Rarely,910,Research & Development,2,3,Technical Degree,1,2217,1,Female,92,2,1,Laboratory Technician,2,Married,5762,22177,3,Y,Yes,14,3,2,80,0,11,2,3,0,0,0,0
36,Travel_Rarely,1587,Research & Development,3,3,Life Sciences,1,2218,1,Female,98,3,4,Research Director,1,Single,5649,22361,3,Y,No,17,4,4,80,1,5,3,3,0,0,0,0
56,Non-Travel,860,Research & Development,2,3,Technical Degree,1,2219,1,Male,55,3,2,Research Scientist,2,Married,18955,2938,8,Y,No,7,2,4,80,2,35,3,0,0,0,0,0
60,Travel_Rarely,1081,Research & Development,9,3,Life Sciences,1,2220,2,Male,78,2,4,Research Director,1,Single,22459,23017,7,Y,No,17,4,2,80,0,21,3,3,0,0,0,0
40,Travel_Rarely,882,Research & Development,21,3,Medical,1,2221,1,Male,67,1,4,Research Director,4,Married,3926,9075,4,Y,No,14,3,3,80,1,10,4,3,0,0,0,0
29,Travel_Rarely,410,Research & Development,5,3,Life Sciences,1,2222,4,Female,52,3,3,Research Director,3,Single,1431,18591,0,Y,No,5,3,4,80,2,7,4,1,0,0,0,0
32,Travel_Rarely,1893,Sales,2,3,Marketing,1,2223,1,Male,39,2,2,Sales Representative,4,Married,9205,33535,1,Y,No,14,2,4,80,0,11,6,1,0,0,0,0
25,Travel_Frequently,480,Research & Development,5,4,Life Sciences,1,2224,3,Male,120,4,2,Research Scientist,2,Divorced,6842,6553,0,Y,No,17,3,1,80,1,3,3,3,0,0,0,0
39,Travel_Frequently,799,Research & Development,1,2,Life Sciences,1,2225,5,Female,109,3,2,Healthcare Representative,4,Married,2779,19141,0,Y,No,11,3,1,80,3,4,2,4,0,0,0,0
41,Travel_Rarely,972,Sales,2,2,Marketing,1,2226,1,Male,80,3,1,Sales Representative,5,Married,7837,23592,1,Y,No,11,3,2,80,1,21,2,3,0,0,0,0
29,Non-Travel,1008,Sales,30,4,Life Sciences,1,2227,1,Male,90,3,2,Sales Executive,1,Single,6872,25318,1,Y,No,23,5,5,80,0,6,2,3,0,0,0,0
33,Non-Travel,878,Research & Development,4,4,Life Sciences,1,2228,2,Male,111,3,2,Healthcare Representative,4,Divorced,4200,23899,4,Y,No,5,5,1,80,3,10,8,2,0,0,0,0
27,Travel_Rarely,828,Research & Development,10,3,Life Sciences,1,2229,5,Female,77,3,5,Research Director,5,Married,6911,8346,1,Y,No,7,2,4,80,0,6,5,3,0,0,0,0
39,Travel_Rarely,1274,Sales,4,3,Other,1,2230,1,Female,44,3,2,Sales Executive,2,Divorced,21574,5354,1,Y,No,11,3,4,80,0,8,2,1,0,0,0,0
37,Travel_Rarely,1525,Research & Development,23,3,Life Sciences,1,2231,5,Female,45,3,2,Healthcare Representative,0,Divorced,8795,12810,4,Y,Yes,21,5,1,80,1,18,1,1,0,0,0,0
28,Non-Travel,1533,Research & Development,22,4,Life Sciences,1,2232,4,Male,101,3,1,Research Scientist,1,Married,3356,16184,7,Y,No,11,3,5,80,1,6,0,4,0,0,0,0
39,Travel_Frequently,1429,Research & Development,21,3,Life Sciences,1,2233,3,Female,114,1,2,Research Scientist,1,Married,20967,12108,2,Y,No,14,4,2,80,1,11,3,1,0,0,0,0
33,Travel_Rarely,128,Research & Development,1,2,Medical,1,2234,1,Female,84,2,2,Healthcare Representative,4,Married,2415,19737,3,Y,No,15,4,5,80,3,13,4,4,0,0,0,0
40,Travel_Frequently,321,Research & Development,20,4,Technical Degree,1,2235,4,Male,100,3,2,Healthcare Representative,1,Married,16069,7372,1,Y,No,5,5,1,80,0,21,2,3,0,0,0,0
51,Travel_Rarely,1052,Research & Development,8,3,Medical,1,2236,1,Male,109,3,2,Manufacturing Director,4,Married,2547,21423,3,Y,No,23,5,1,80,3,33,3,3,0,0,0,0
31,Travel_Rarely,1387,Research & Development,2,3,Medical,1,2237,1,Female,97,3,1,Laboratory Technician,2,Married,6881,7985,5,Y,No,17,3,2,80,1,13,3,1,0,0,0,0
54,Travel_Rarely,706,Human Resources,7,2,Life Sciences,1,2238,2,Male,84,2,3,Human Resources,4,Married,3199,23553,3,Y,No,20,2,4,80,2,27,3,1,0,0,0,0
34,Non-Travel,634,Sales,5,4,Life Sciences,1,2239,1,Male,59,1,4,Manager,4,Married,7265,12278,8,Y,No,7,2,2,80,0,14,8,2,0,0,0,0
57,Travel_Rarely,1356,Research & Development,1,2,Technical Degree,1,2240,4,Male,57,3,4,Healthcare Representative,1,Divorced,5198,20623,4,Y,No,14,3,1,80,0,7,9,4,0,0,0,0
26,Travel_Rarely,1320,Research & Development,2,3,Medical,1,2241,4,Male,65,1,5,Research Director,1,Single,6057,30481,0,Y,Yes,5,3,1,80,0,5,4,3,0,0,0,0
38,Travel_Rarely,1445,Research & Development,4,4,Medical,1,2242,2,Male,73,3,2,Healthcare Representative,3,Single,4879,17090,2,Y,No,23,5,1,80,0,13,4,4,0,0,0,0
42,Travel_Frequently,1354,Research & Development,1,5,Life Sciences,1,2243,1,Male,88,3,2,Laboratory Technician,4,Married,4662,7827,3,Y,No,5,3,3,80,0,12,1,1,0,0,0,0
37,Travel_Rarely,1255,Sales,5,3,Medical,1,2244,1,Male,68,4,2,Sales Executive,1,Divorced,19143,21485,0,Y,No,14,3,4,80,0,5,2,1,0,0,0,0
57,Travel_Rarely,320,Sales,1,1,Marketing,1,2245,4,Male,61,3,2,Manager,2,Divorced,6088,9584,4,Y,Yes,17,2,4,80,0,20,2,2,0,0,0,0
29,Travel_Rarely,691,Human Resources,4,1,Life Sciences,1,2246,5,Male,90,3,1,Human Resources,1,Married,5065,11251,1,Y,No,5,4,1,80,0,9,2,4,0,0,0,0
44,Travel_Rarely,1205,Sales,9,3,Technical Degree,1,2247,4,Male,64,2,2,Sales Executive,1,Married,5839,3574,4,Y,No,17,3,1,80,0,5,3,3,0,0,0,0
31,Travel_Frequently,1080,Research & Development,10,4,Medical,1,2248,2,Male,69,1,1,Laboratory Technician,4,Single,3927,6306,3,Y,Yes,15,3,3,80,0,11,6,3,0,0,0,0
40,Travel_Rarely,651,Research & Development,12,4,Medical,1,2249,3,Male,69,3,1,Laboratory Technician,1,Married,6000,3820,3,Y,No,7,3,2,80,1,9,0,3,0,0,0,0
31,Travel_Rarely,884,Sales,26,3,Medical,1,2250,2,Male,95,4,4,Sales Executive,1,Married,2740,25222,1,Y,No,17,2,2,80,1,11,2,4,0,0,0,0
35,Travel_Frequently,480,Research & Development,1,4,Other,1,2251,4,Female,75,3,1,Laboratory Technician,1,Married,4428,8701,1,Y,No,5,3,1,80,2,7,1,1,0,0,0,0
44,Travel_Frequently,257,Sales,20,2,Life Sciences,1,2252,4,Female,75,3,2,Sales Executive,1,Married,2655,19826,4,Y,Yes,15,4,2,80,1,22,1,3,0,0,0,0
43,Travel_Rarely,849,Research & Development,10,3,Life Sciences,1,2253,2,Female,85,4,4,Research Director,4,Single,5935,5470,2,Y,Yes,17,4,1,80,1,25,1,1,0,0,0,0
